hashtags,dates,tweets,location,followers,fav,reply,retweet
soniagandhi,Sat May 03 05:03:32 +0000 2014,#SoniaGandhi in AP: A vote for TDP will only strengthen communal forces and greatly damage our secular fabric,Tamil Nadu,104946,4,3,0
rahulgandhi,Tue May 06 11:31:14 +0000 2014,Congress will guarantee roof over poor people's head through Right to Shelter: #RahulGandhi in Jaunpur,Tamil Nadu,244,0,0,0
soniagandhi,Mon May 05 10:51:56 +0000 2014,#SoniaGandhi in Muzafarpur: Arrogant BJP leaders do not see the truth. India developed a lot after independence due to Congress efforts,Tamil Nadu,7071,0,1,0
soniagandhi,Fri May 09 11:20:35 +0000 2014,"#SoniaGandhi at Bihar: I am confident that people will take a right decision and will support Congress for a strong, secular government",Tamil Nadu,7071,1,9,0
soniagandhi,Fri May 09 09:50:16 +0000 2014,My point here is #Modi  might far worse in #power with the pointers he's got from wiley #SoniaGandhi... http://t.co/Lda2LFrdRC,Tamil Nadu,10536,0,0,0
rahulgandhi,Mon May 12 05:09:14 +0000 2014,#RahulGandhi: Let’s not forget that the wisdom of the Indian voter can easily see through campaigns like India Shining,Tamil Nadu,7071,0,2,0
congress,Wed Apr 30 11:17:55 +0000 2014,"मोदी पर पाकिस्तान के बयान की भाजपा-काँग्रेस ने की निन्दा
#news #palpalnews #namo #bjp #congress #pakistan... http://t.co/FrTifcdsHd",Tamil Nadu,2556,0,0,0
congress,Sat May 03 11:21:06 +0000 2014,"राहुल को चिंता, भाजपा के पास प्रचार के लिए इतना पैसा कहां से आ रहा
#news #palpalnews #Congress #RahulGandhi #BJP... http://t.co/d27buDj5Ab",Tamil Nadu,2556,0,0,0
INCIndia,Sat May 03 11:10:01 +0000 2014,@baisabikaner @indiagovernance I rarely give opinions and prefix with an 'IMO' when I do! Complete ouster of Congress - #INCIndia - May16.,Tamil Nadu,548,0,0,0
rahulgandhi,Thu Apr 24 07:16:40 +0000 2014,"#RahulGandhi at Hargaon: IF UPA-3 is formed, we will give you right to healthcare",Tamil Nadu,7071,1,3,0
soniagandhi,Wed Apr 23 14:04:40 +0000 2014,@minhazmerchant #Dynasty making childish statements..perhaps reason why none on #Twitter..#SoniaGandhi/#RahulGandhi/#PriyankaGandhi/#Vadra,Tamil Nadu,1439,0,0,0
rahulgandhi,Sun Apr 27 06:11:20 +0000 2014,"#NarendraModi #RahulGandhi #ArvindKejriwal
#PrimeMinisterSurvey #NextPrimeMinisterofIndia #PrimeMinister... http://t.co/gBizqSUCkb",Tamil Nadu,271,0,0,0
soniagandhi,Sun Apr 27 10:38:52 +0000 2014,"If #SoniaGandhi had installed QualityControlDevice in her home,a confirmed rogue like #Vadra would not have become her son in law...",Tamil Nadu,122733,2,2,6
RGinUP,Sat Apr 26 02:47:33 +0000 2014,We are in trouble as we don't have a #Congress govt in UP since long; one rickshaw puller tells Rahul Gandhi #RGinUP,Tamil Nadu,120,0,0,0
congress,Mon May 12 11:30:18 +0000 2014,@Morning_Joe #Congress &amp; @republican house has the power of the purse &amp; @SpeakerBoehner &amp; @RepPaulRyan are stripping the military of funds!,Tamil Nadu,840,0,0,0
rahulgandhi,Sun Apr 27 08:22:37 +0000 2014,India's biggest NATWARLAL Exposed today at 3pm  #PriyankaGandhi @incindia #rahulgandhi @pmoindia @JagranNews #jaiho http://t.co/fxToO247rA,Tamil Nadu,777,0,0,0
congress,Tue May 06 10:36:29 +0000 2014,"#Congress ▪ A singer, a speaker: House races to watch: Here are 5 top House primary contests to watch Tuesday. http://t.co/tFfd9YCXc1",Tamil Nadu,1534,0,0,0
INCIndia,Sun May 04 12:41:36 +0000 2014,MT @LaPongi:FREE #MARO’ #Modi #Gandhi #BJP #BJP4India #INCIndia #INC #AAP  @Striscia @htTweets #BBCPanorama http://t.co/WGnuVh3Ni2,Tamil Nadu,5357,0,0,0
INCIndia,Mon Apr 21 13:50:06 +0000 2014,"Come dice Gladiatore ore 21 scatenate l’inferno, ma in #India sono loro che sequestrano #Marò #BJP4India #INCIndia http://t.co/p48oM7YLH2",Tamil Nadu,5357,0,0,0
INCIndia,Mon Apr 21 14:02:28 +0000 2014,Inutile chiedere liberazione dei #Marò agli italiani si deve chiederla a #Modi #BJP #INC #AAP #INCIndia http://t.co/pWpcrDYWav #maròliberi,Tamil Nadu,1486,0,0,0
soniagandhi,Sat May 10 10:27:19 +0000 2014,"Discrimination b/w #RaGa &amp; #NaMo by EC has proven tht EC is Pro-Rahul &amp; Anti-Modi, afterall CEC is handpicked by #SoniaGandhi. Expected..!!",Tamil Nadu,10569,0,0,0
congress,Tue May 06 11:46:04 +0000 2014,"#congress #obama: Congress faces crucial Rajya Sabha test, Party struggles to get its ... http://t.co/TAs5mCeHib",Tamil Nadu,164,0,0,0
congress,Tue May 06 09:59:26 +0000 2014,dear #Congress u dont learn frm your mistakes. Once again #Modi uses ur #Neech rajniti comments against you.Think twice b4 u open ur mouth,Tamil Nadu,97,0,0,0
soniagandhi,Mon May 05 12:50:30 +0000 2014,@ANI_news seriously who writes #soniagandhi's speeches? is Kadar Khan back from the film world? @ShashiTharoor: pl refine! @NalinSKohli,Tamil Nadu,246,0,0,0
RGinUP,Tue May 06 09:08:37 +0000 2014,#RGinUP : If you need treatment UPA govt. will give you after that,Tamil Nadu,320,0,0,0
congress,Fri May 09 10:25:52 +0000 2014,#congress need 2 b reminded that they insisted on caste system in india by going for reservations quota. @narendramodi,Tamil Nadu,1746,0,1,0
RGinUP,Fri May 09 09:16:54 +0000 2014,"#Congress has planned Industrial Corridor,which will generate million jobs for the youth: #RGinUP",Tamil Nadu,320,0,0,0
soniagandhi,Sat May 10 15:46:07 +0000 2014,Future threat for @narendramodi @BJPRajnathSingh &amp; @BJP4India will be if @INCIndia dump &amp; bury #SoniaGandhi &amp; #Pappu #RahulGandhi .....,Tamil Nadu,116,0,0,0
RGinUP,Sat May 10 08:28:26 +0000 2014,"@UPAGovt will provide medical treatment for free of cost to poor and to whom, who cannot bear the expenses of medical treatment: #RGinUP",Tamil Nadu,320,0,0,0
congress,Wed Apr 30 11:35:08 +0000 2014,"I read in the morning that an opposition leader said ""Yeh Dil Mange More"". But #Congress just wants your empowerment: #PriyankaGandhi",Tamil Nadu,320,1,1,0
rahulgandhi,Wed Apr 30 09:07:34 +0000 2014,#DigVijaySingh #RahulGandhi  ..wait for rahul photos to come up ...katar soch nahi YUVA JOSH,Tamil Nadu,3,0,0,0
INCIndia,Wed Apr 30 06:57:00 +0000 2014,@ShivshankarS vote for INDIA asks @digvijaya_28 #JhaSanjay #INCIndia @priyankac19 #congress how come support 4m MUKHTAR in #Varanasi Vat say,Tamil Nadu,405,0,0,0
congress,Sat May 03 11:16:57 +0000 2014,Follow Virginia Conlon @Conlon4NC for #Congress #NC13  DEFEAT TEA George Holding! @UniteBlueNC #Red2Blue http://t.co/29cY6c3tyU,Tamil Nadu,26846,1,6,0
rahulgandhi,Sat May 03 08:41:46 +0000 2014,Congressmen gone mad #RahulGandhi #kabilsibal #manishtiwari #DigVijaySingh,Tamil Nadu,1080,0,0,0
rahulgandhi,Thu Apr 24 11:43:42 +0000 2014,"@timesnow #RahulGandhi take IQ tip from @narendramodi  
Next time (2019) select voting day for your nomination.. (if you still be in India)",Tamil Nadu,187,0,0,0
congress,Sun Apr 27 11:45:28 +0000 2014,@madversity @ArvindKejriwal and #Congress helping Adani shares If they could have remained silent it could not have happened,Tamil Nadu,5767,0,0,0
rahulgandhi,Sun Apr 27 08:17:47 +0000 2014,To strengthen the #National #security system should be the first priority of #primeminister #NaMo4PM #rahulgandhi #NarendraModi,Tamil Nadu,155,0,0,0
soniagandhi,Sat Apr 26 14:47:57 +0000 2014,@BDUTT By the way where is HassanAli with loot? Whose loot is it? #SoniaGandhi,Tamil Nadu,1746,0,0,0
INCIndia,Sun May 04 10:39:07 +0000 2014,#sravandasoju #incindia immediatel form a think tank w othrs #geethareddy #kishanreddybjp #revanthreddy 4 ppl of #telangana actively educate,Tripura,144,0,0,0
soniagandhi,Sat Apr 26 12:53:30 +0000 2014,God will save the country from #soniagandhi #upa #pappu when #namo will become PM. #AbKiBaarModiSarkaar,Tripura,15,0,0,0
soniagandhi,Sat May 03 09:26:12 +0000 2014,@JhaSanjay #SoniaGandhi और #SunnyLeon दोनो मे एक समानता है। दोनो विदेशी है दोनो ही भारत मे लोकप्रिय है और दोनो ही भारत को बर्बाद कर रही है,Tripura,1968,0,0,0
congress,Thu Apr 24 11:31:33 +0000 2014,"@timesnow why is #Arnab so disturbed? Even #Modi &amp; #BJP not so disturbed? Just bcoz media failed to pick it, doesnt mean #Congress shd not.",Tripura,104946,2,3,0
rahulgandhi,Tue May 06 10:52:21 +0000 2014,"बुढ़ापे में गरीबों की देखभाल करने वाला कोई नहीं होता, इसीलिए कांग्रेस ने राइट टु पेंशन वादा किया है- #RahulGandhi http://t.co/tqAyX9v2jj",Tripura,629866,1,3,1
soniagandhi,Mon May 05 10:51:13 +0000 2014,#SoniaGandhi in Muzafarpur: BJP alleges that nothing happened in the past 60 years,Tripura,7071,0,1,0
soniagandhi,Fri May 09 11:19:52 +0000 2014,#SoniaGandhi at Bihar: On one side there are forces which divide people and on the other side we have Congress which unites people,Tripura,7071,2,4,0
soniagandhi,Fri May 09 08:59:12 +0000 2014,#SoniaGandhi takes on Modi for insulting Rajiv Gandhi's 'martyrdom' http://t.co/rYqqAEz1VZ,Tripura,7071,2,5,0
rahulgandhi,Mon May 12 05:06:03 +0000 2014,மம்தாவின் செருப்பு சீனாவில் தயாரிக்கப்பட்டது: 'மேட் இன் இந்தியா'வாக மாற்ற ராகுல் அழைப்பு http://t.co/tVAu5snr27 #RahulGandhi,Tripura,290910,1,0,0
rahulgandhi,Wed Apr 30 11:48:36 +0000 2014,#PriyankaGandhi in Amethi: #RahulGandhi understands that people are the final arbiter. I know he sincerely works for you,Tripura,7071,1,0,0
congress,Sat May 03 10:34:51 +0000 2014,Speeches of #RahulGandhi has caused more damage to #Congress than Silence of MMS. #ModernDayIdiot,Tripura,180,0,0,0
congress,Thu Apr 24 11:50:09 +0000 2014,@aanifateema pic from my loksabha constituency newspaper afta voting day!!#congress @INCIndia #congressloyalite http://t.co/NC42t2UT7b,Tripura,68,0,0,0
rahulgandhi,Thu Apr 24 07:16:02 +0000 2014,"#RahulGandhi at Hargaon: After rights to job, food, lands we now plan to give you more rights",Tripura,7071,1,3,0
soniagandhi,Wed Apr 23 12:13:27 +0000 2014,@bsharma7 Entire #NaMo/@narendramodi led #BJP PRESENT at #Twitter..All Holy Cows #SoniaGandhi/#RahulGandhi/#PriyankaGandhi/#Vadra ABSENT !,Tripura,1439,1,1,0
soniagandhi,Sun Apr 27 10:26:00 +0000 2014,"Voting #Scam by Indian National congress

#INC #UPA #Congress #Indiannationalcongress #SoniaGandhi #RahulGandhi http://t.co/tbASo4oqjt",Tripura,9,0,0,0
soniagandhi,Sun Apr 27 08:12:54 +0000 2014,"#SoniaGandhi is on war path with #USCourt,refuses to show them her passport...she is another #DevyaniKhobragare in making ..",Tripura,122733,5,10,0
congress,Wed Apr 30 11:40:07 +0000 2014,"The #Vadra land deals case has been adjourned till May 13, after  #IndiaElections to not influence voters. Do you agree? #Congress #BJP #AAP",Tripura,1443,0,0,0
congress,Mon May 12 11:29:02 +0000 2014,@Morning_Joe @SpeakerBoehner should be fired for #Benghazi &amp; The problems #Shinseki is having because of #Congress #Neglect.,Tripura,840,0,1,1
congress,Fri May 09 10:56:26 +0000 2014,@cspanwj #Congress A complete waste of taxpayer time and money. They spend more time chasing ghosts than they do helping the Country.,Tripura,91,0,1,0
congress,Tue May 06 10:36:29 +0000 2014,#Congress ▪ The 1 House race where immigration matters: Republican Renee Ellmers is facing a primary challenge... http://t.co/iQtlxnYKn4,Tripura,1534,0,0,0
INCIndia,Sat May 03 16:41:34 +0000 2014,Difference in autopsy bullets and #Nato #Marò weapons #Modi #Gandhi #BJP #BJP4India #INCIndia #INC #AAP @Striscia,Tripura,5357,0,0,0
INCIndia,Mon Apr 21 13:13:04 +0000 2014,"Fate sentire vostra voce in #India sono loro che tengano #Marò sequestrati usate
#BJP4India #INCIndia #siamoconvoi http://t.co/Fsoci0d0Tp",Tripura,5357,0,0,0
INCIndia,Mon Apr 21 13:50:06 +0000 2014,"Come dice Gladiatore ore 21 scatenate l’inferno, ma in #India sono loro che sequestrano #Marò #BJP4India #INCIndia http://t.co/k1TnV0GZkp",Tripura,1486,0,0,0
congress,Tue May 06 10:59:10 +0000 2014,. @narendramodi will destroy more jobs than #Congress created in 10 years. What will eNREGA ppl do after 16th ? All jobless ? All jobless ?,Tripura,705,0,0,0
congress,Tue May 06 11:46:03 +0000 2014,#congress #obama: Fresno State men's basketball: Bulldogs run conference win streak to 5 - Fresno Bee http://t.co/KGAtsbsWba,Tripura,164,0,0,0
congress,Tue May 06 09:55:24 +0000 2014,A Billion &amp; One Voices: The Story of Aaqif Khan http://t.co/SIWjDafkGe #RahulGandhi #Congress,Tripura,29,0,0,0
soniagandhi,Mon May 05 12:48:15 +0000 2014,"#SoniaGandhi: Only Congress always stood for secular values and principles and never ever compromised with the communal forces""#Modu",Tripura,47,0,0,0
RGinUP,Tue May 06 09:07:02 +0000 2014,#RGinUP : I know many poor can't bear the expenses for treatment and medicines,Tripura,320,0,0,0
congress,Fri May 09 10:25:02 +0000 2014,@EconomicTimes #Congress #Modi -  where was this  Pappu Chamcha all these time?,Tripura,7,0,0,0
RGinUP,Fri May 09 09:14:07 +0000 2014,"There are no employments because Uttar Pradesh lack industries,Sugarcane industries have shut down harming farmers: #RGinUP",Tripura,320,2,1,0
soniagandhi,Sat May 10 12:05:19 +0000 2014,"@timesnow 1984 congress ministers went on rampage to murde over 3000 Sikhs in cold blood, approved by @INCIndia &amp; #SoniaGandhi, @JhaSanjay",Tripura,50,0,0,0
RGinUP,Sat May 10 08:27:06 +0000 2014,"You have asked to open the doors of hospitals, when we form our govt. in 2014; we will enact Right to health : #RGinUP",Tripura,320,0,0,0
congress,Wed Apr 30 11:34:24 +0000 2014,please dont scrutinize  #digvijaysingh he is just continuing #congress policy which #nehru introduced to us http://t.co/Pr9ZWnWEO0,Tripura,84,0,0,0
rahulgandhi,Wed Apr 30 08:31:47 +0000 2014,@Change4India Why not #RahulGandhi from Congress? Debate should be bw #RahulGandhi vs #arvindkejriwal vs #NarendraModi,Tripura,218,0,0,0
INCIndia,Wed Apr 30 06:56:20 +0000 2014,vote for INDIA asks @digvijaya_28 #JhaSanjay #INCIndia @priyankac19 #congress how come support 4m MUKHTAR in #Varanasi what say @ModiBharosa,Tripura,405,0,0,0
congress,Sat May 03 11:04:58 +0000 2014,Each &amp; Every State MUST DEFEAT PAUL RYAN's (Death Budget!) HELP #WI ELECT (D) ROB ZERBAN @robzerban 2 #Congress #WI1 http://t.co/I7e5lsWw5Q,Tripura,26846,3,7,0
rahulgandhi,Sat May 03 08:26:05 +0000 2014,"#RahulGandhi in Amethi, I see that ur IQ test came back Negative ..",Tripura,235,0,0,0
rahulgandhi,Thu Apr 24 11:42:36 +0000 2014,"@JhaSanjay So, now a CM winning on basis of devpt &amp; his university advisers are wrong.&amp; who is right? Intellectuals like you &amp; #RahulGandhi?",Tripura,936,0,0,0
congress,Sun Apr 27 11:37:37 +0000 2014,What will be the #GASPRICE 8$ or 16$ paid to AMBANI? No answer by #BJP #CONGRESS. Can we trust this kind of... http://t.co/Y8rY6ekoob,Tripura,28,0,0,0
rahulgandhi,Sun Apr 27 08:06:10 +0000 2014,@narendramodi #RahulGandhi must tell people what action UPA has taken on Delhi Lokayukta &amp; Shunglu Committee report which indicted CM Shiela,Tripura,317392,0,0,1
soniagandhi,Sat Apr 26 13:21:18 +0000 2014,Punjab Never Grow up after Operation BLUE STAR.. With help By UK. #RahulGandhi #SoniaGandhi .. @priyankac19,Tripura,1012,0,0,0
congress,Sun Apr 27 11:07:40 +0000 2014,"#DamaadGate #BJP exposing Vadra, Haryana &amp; Rajasthan #congress Govt. on land scam. Watch here==&gt; http://t.co/6oy4jwsRNi #CongressMuktBharat",Uttar Pradesh,6388,0,1,0
soniagandhi,Fri May 09 11:42:30 +0000 2014,सोनिया गांधी की बिहार में रैली। बोलीं- भूमि अधिग्रहण बिल हमने आपको दिया है जिससे आपसे आपकी जमीन कोई जबर्दस्ती नहीं छीन सकता। #SoniaGandhi,Uttar Pradesh,276,0,0,0
rahulgandhi,Thu Apr 24 07:40:11 +0000 2014,@the_hindu ha ha...why #RahulGandhi always cracks a joke when he opens his mouth,Uttar Pradesh,2,0,0,0
congress,Wed Apr 30 11:29:30 +0000 2014,#Elections2014 and #AAP will give tight slap on faces of #BJP #Congress #SAD #SP #BSP who are playing religious and caste based politics,Uttar Pradesh,5561,1,5,0
congress,Sun Apr 27 10:50:00 +0000 2014,@_Angrytau was it sufficient to write that all in ur website. #congress govt should applied 100 SIT for that?? if they can?? @INCIndia,Uttar Pradesh,782,0,0,0
rahulgandhi,Fri May 09 11:44:07 +0000 2014,"Before 16th May Congress is introducing ""Right to corruption Bill"" for Public (not for CongressMan) #RahulGandhi #priyankagandhi #Varanasi",Uttar Pradesh,2312,0,0,0
rahulgandhi,Wed Apr 30 09:34:37 +0000 2014,"बुड्ढा सठिया गया, चढी जवानी बुड्ढे नू @amrritarai @digvijaya_28 @digvijaysingh28 #diggi #RahulGandhi #PriyankaGandhi #soniya",Uttar Pradesh,2312,0,0,0
rahulgandhi,Wed Apr 30 08:31:04 +0000 2014,दिग्गी राजा को बधाई कि उन्हे दिग्गी-रानी कि प्राप्ति हुई है ईश्वर उन्हे शीघ्र -----रत्नो कि प्राप्ति कराये। #RahulGandhi #Congress #aap,Uttar Pradesh,2312,0,0,0
RGinUP,Mon Apr 28 09:50:20 +0000 2014,All set  for rally waiting for rahul gandhi ji #Rginup #youngindia @jimmy9_girl @AtAbhinavtiwari @InshalAli07 http://t.co/KSfudLiqAs,Uttar Pradesh,535,3,3,0
congress,Fri May 09 11:26:28 +0000 2014,Desh me jati dharm ki raajteeti sabse zada #BJP hi karti hai.. Don't vote #BJP plzzzz vote for #congress,Uttar Pradesh,53,0,0,0
soniagandhi,Tue May 06 09:13:06 +0000 2014,#SoniaGandhi: Narendra Modi is lecturing nowadays as if he is the cleanest them all,Uttar Pradesh,69,0,0,0
soniagandhi,Tue May 06 09:12:23 +0000 2014,#SoniaGandhi: Narendra Modi aaj kal lecture dete phir rahe hain ki ek wo hi dudh ke dhule hai,Uttar Pradesh,69,0,0,0
soniagandhi,Mon May 05 11:29:28 +0000 2014,#SoniaGandhi in Muzafarpur:We have sent huge funds for Bihar for development.,Uttar Pradesh,69,0,0,0
soniagandhi,Mon May 05 11:29:18 +0000 2014,#SoniaGandhi in Muzafarpur: Several people and Congress leaders sacrificed a lot for country's development,Uttar Pradesh,69,0,0,0
soniagandhi,Mon May 05 11:29:04 +0000 2014,#SoniaGandhi in Muzafarpur: Arrogant BJP leaders do not see the truth. India developed a lot after independence due to Congress efforts,Uttar Pradesh,69,0,0,0
soniagandhi,Mon May 05 11:28:55 +0000 2014,#SoniaGandhi in Muzafarpur: BJP alleges that nothing happened in the past 60 years,Uttar Pradesh,69,0,0,0
soniagandhi,Mon May 05 11:28:47 +0000 2014,#SoniaGandhi in Muzafarpur: We are facing a tough challenge and this is the time to decide the future of our country,Uttar Pradesh,69,0,0,0
