hashtags,dates,tweets,location,followers,fav,reply,retweet
chowkidarNarendraModi,Wed Apr 03 11:42:33 +0000 2019,"मोदी जी , सारा पैसा चुनाव में लगा जा रहा तो स्कॉलरशिप कैसी आयेगी।
*बीजेपी मुक्त भारत
#AkhileshYadav
#Scholarship… https://t.co/P4l66Yskhj",Uttar Pradesh,29,3,0,1
chowkidarNarendraModi,Thu Apr 04 06:13:50 +0000 2019,"@mitalishah121 Meri jindgi ka pahla vote to sunhere bharat ke liye, matlab to ap sabhi jan hi gaye hoge #ChowkidarNarendraModi",Uttar Pradesh,15,0,0,0
chowkidarNarendraModi,Thu Apr 04 06:13:50 +0000 2019,"@mitalishah121 Meri jindgi ka pahla vote to sunhere bharat ke liye, matlab to ap sabhi jan hi gaye hoge #ChowkidarNarendraModi",Uttar Pradesh,15,0,0,0
bjp,Tue Apr 02 11:37:20 +0000 2019,"#12460_शून्य_जनपद
#68500_शिक्षक_भर्ती
@myogiadityanath
@narendramodi
जी बहुत भारी मनसे बोल रहा हूँ आप #12460, 68500… https://t.co/5F3zeuYLXy",Uttar Pradesh,27,27,50,0
bjp,Thu Apr 04 11:44:00 +0000 2019,I resist This type of unsecure enviroment for our students in Uttar Pradesh. in BHU instead of good enviroment migr… https://t.co/Al2de9lF6Y,Uttar Pradesh,57,8,10,1
modi,Wed Apr 03 11:03:07 +0000 2019,"Mere #DeshKeLiyeModi
Bar bar #Modi 
Har bar #Modi",Uttar Pradesh,657,2,1,0
namo,Tue Apr 09 08:49:07 +0000 2019,"@secular_arrow @kapsology @yogita_singh13 @mssirsa @TajinderBagga dekh le bhai Tu bhi dekh le...
Kab tak #namo merc… https://t.co/woxwHG6D0d",Uttar Pradesh,135,0,0,1
chowkidarNarendraModi,Tue Apr 09 06:33:37 +0000 2019,#Modi #ChowkidarNarendraModi #Congress yrrrrr ldo mt https://t.co/G71U4gVxsC,Uttar Pradesh,1,0,0,0
chowkidarNarendraModi,Tue Apr 09 06:31:19 +0000 2019,Ab moj krdi #Modi #ChowkidarNarendraModi #RahulGandhiChorHai https://t.co/XBx94O989E,Uttar Pradesh,1,0,0,0
maibhichowkidar,Wed Apr 10 07:05:59 +0000 2019,मोदीजी कांग्रेस को खत्म करना है तो पहले उसकी नाभि (सुप्रीमकोर्ट) पे वार करो ।। कांग्रेस खत्म हो जाएगी ।।… https://t.co/HNJtcM1Cee,Uttar Pradesh,98,1,0,0
maibhichowkidar,Wed Apr 10 07:04:39 +0000 2019,"370 खत्म होते ही कश्मीर का भारत से रिश्ता खत्म :महबूबा @MehboobaMufti

धारा खत्म तो होने दे सभी राज्यों से बारातें… https://t.co/unGLBkGtep",Uttar Pradesh,98,1,0,0
maibhichowkidar,Wed Apr 10 06:58:44 +0000 2019,"कांग्रेस ने 55 साल राज किया फिर भी खुद प्रचार कर रही है😂

मोदी जी ने सिर्फ 55 महीने काम किया पर
प्रचार जनता कर रही… https://t.co/Tqo5fwbgV4",Uttar Pradesh,98,1,0,0
maibhichowkidar,Mon Apr 08 10:53:06 +0000 2019,@TwitterIndia @BJP4India @narendramodi देश मजबूत तो हम मजबूत! #BJPSankalpPatr2019 #LokSabhaElections2019 #BJPManifesto #MaiBhiChowkidar,Uttar Pradesh,1350,0,1,0
ModiHaiToMumkinHai,Fri Apr 05 10:36:18 +0000 2019,"ये इंसान आया था देश का चौकीदार बनने।

घर, परिवार तो वो बहुत पीछे छोड़ आया था।

अब 125 करोड़ देशवासी उसका परिवार बन… https://t.co/7fnFEI1eEX",Uttar Pradesh,59158,10,3,1
maibhichowkidar,Fri Apr 05 11:10:30 +0000 2019,#ModiLaoDeshBanao #ModiOnceMore #ModiHainTohMumkinHain #Modi4BehtarBharat #MaiBhiChowkidar @BJP4India… https://t.co/229qPtitck,Uttar Pradesh,58,1,0,0
chowkidarNarendraModi,Wed Apr 03 10:40:28 +0000 2019,#कांग्रेस_घोषणापत्र  पुरी तरह देश विरोधी   घोषणा पत्र है । यह घोषणा पत्र #कांग्रेस की देश विरोध और घटिया मानसिकता… https://t.co/gwUKNG3Rkj,Uttar Pradesh,9,2,0,0
amitshah,Fri Apr 05 07:44:34 +0000 2019,"जितने ये #NOTA वाले गुलाम मेरी फ्रेंडलिस्ट में है,
कृपया अनफॉलो करके निकल ले,
वरना मैं ढूंढ ढूंढ कर अनफॉलो कर दूंगा… https://t.co/VDHZZLjttN",Uttar Pradesh,190,2,0,0
maibhichowkidar,Tue Apr 02 08:13:40 +0000 2019,@JhaSanjay #pappu vs #MaiBhiChowkidar   choose ur side,Uttar Pradesh,138,2,1,0
ModiHaiToMumkinHai,Tue Apr 02 11:03:16 +0000 2019,@NikipediaN @meenakshisharan @ankitbcet #ModiHaiToMumkinHai #ModiOnceMore #PhirEkBaarModiSarkar,Uttar Pradesh,242,0,0,0
NarendraModi,Tue Apr 02 11:00:09 +0000 2019,#nps go back #NarendraModi #LokSabhaElections2019 #ops #AmitShahOnZee #aajtak #zeenews पुरानी पेंशन बहाल करो। NPS… https://t.co/ZeCGS5ez2v,Uttar Pradesh,32,0,0,0
bjp,Sun Apr 07 11:51:12 +0000 2019,"#Kanpur:उपमुख्यमंत्री @drdineshbjp पहुंचे कानपुर,भाजपा प्रत्याशी सत्यदेव पचौरी के समर्थन में पहुंचे,
रायपुरवा स्थित… https://t.co/PdspQD8EsQ",Uttar Pradesh,16486,1,1,0
bjp,Wed Apr 10 11:43:30 +0000 2019,#Lucknow : कांटे की टक्कर। #LokSabhaElections2019 #LokSabha2019 #Elections2019 #SamajwadiParty #BJP #BSP #Congress https://t.co/VML5lZano6,Uttar Pradesh,16486,1,0,0
bjp,Wed Apr 10 11:38:26 +0000 2019,#Lucknow : पहले चरण के महारथी। #LokSabhaElections2019 #LokSabha2019 #Elections2019 #SamajwadiParty #BJP #BSP… https://t.co/ghi14Rv0cn,Uttar Pradesh,16486,3,0,0
amitshah,Tue Apr 02 10:12:47 +0000 2019,"अपने हालिया घोषणापत्र में, कांग्रेस ने जम्मू-कश्मीर में AFSPA को खत्म करने का प्रस्ताव दिया है। क्या वे सेना और उन… https://t.co/oIi5KIULwo",Uttar Pradesh,16487,1,0,0
NarendraModi,Sun Apr 07 11:23:43 +0000 2019,"#Live #Delhi : #BJP का नारा एक बार फिर मोदी सरकार - #Arunjaitley 
#LokSabhaElections2019 #IndiaDecides2019… https://t.co/0SfYIs7Uhh",Uttar Pradesh,16487,0,0,0
NarendraModi,Sun Apr 07 11:20:50 +0000 2019,"#Live #Delhi : #Congress ने देश को गर्त में डाला-  #Arunjaitley 
#LokSabhaElections2019 #IndiaDecides2019… https://t.co/FnAoL3wPjA",Uttar Pradesh,16487,0,0,0
NarendraModi,Sun Apr 07 11:19:20 +0000 2019,"#Live #Delhi : #Congress ने 70 साल में काम नहीं किया-  #Arunjaitley 
#LokSabhaElections2019 #IndiaDecides2019… https://t.co/GlrXIiMLkj",Uttar Pradesh,16487,0,0,0
NarendraModi,Sun Apr 07 11:17:32 +0000 2019,"#Live #Delhi : #BJP की तीसरी थीम बड़े फैसले लेने वाली सरकार-  #Arunjaitley 
#LokSabhaElections2019… https://t.co/aM1H0eF6Xo",Uttar Pradesh,16487,0,0,0
NarendraModi,Sun Apr 07 11:15:43 +0000 2019,"#Live #Delhi : #BJP की दूसरी थीम ईमानदार सरकार - #Arunjaitley 
#LokSabhaElections2019 #IndiaDecides2019… https://t.co/x20EhWB4DZ",Uttar Pradesh,16487,0,0,0
NarendraModi,Sun Apr 07 11:15:28 +0000 2019,"#Live #Delhi : दूसरी थीम -ईमानदार सरकार - #Arunjaitley 
#LokSabhaElections2019 #IndiaDecides2019… https://t.co/ad4SLqLXQL",Uttar Pradesh,16487,0,0,0
NarendraModi,Sun Apr 07 11:14:11 +0000 2019,"#Live #Delhi : #BJP पहली थीम काम करने वाली सरकार है- #Arunjaitley 
#LokSabhaElections2019 #IndiaDecides2019… https://t.co/rIeqTwfy5Q",Uttar Pradesh,16487,1,0,0
NarendraModi,Sun Apr 07 11:11:37 +0000 2019,"#Live #Delhi : हमने पांच सालों में लगातार काम किया - #Arunjaitley
#LokSabhaElections2019 #IndiaDecides2019… https://t.co/HWgOwDX0jk",Uttar Pradesh,16487,0,0,0
NarendraModi,Sun Apr 07 11:09:28 +0000 2019,"#Live #Delhi: 2019 की तैयारियों पर #Arunjaitley की प्रेस कॉन्फ्रेंस
#LokSabhaElections2019 #NarendraModi https://t.co/fq2XPHYRJY",Uttar Pradesh,16487,1,0,0
amitshah,Mon Apr 08 10:12:05 +0000 2019,2014 का चुनाव कांग्रेस के शासन से देश में आयी निराशा से मोदीजी में दिखती आशा का चुनाव था।पिछले 5 वर्षों में मोदी जी… https://t.co/nJOfxFnaRW,Uttar Pradesh,16487,5,0,0
amitshah,Mon Apr 08 08:27:27 +0000 2019,"बीजेपी का घोषणापत्र जारी कर पीएम मोदी बोले- राष्ट्रवाद हमारी प्रेरणा है, अन्त्योदय हमारा दर्शन है और सुशासन हमारा… https://t.co/KDuXcA3d2Y",Uttar Pradesh,16487,2,0,0
amitshah,Mon Apr 08 08:23:55 +0000 2019,2014-2019 तक के काम की समीक्षा जरूरी है। कोई भी सरकार होती है तो यह सही है कि हमारी सरकार का पुराने सरकार से मूल्… https://t.co/H9MTD5cGre,Uttar Pradesh,16487,1,0,0
amitshah,Mon Apr 08 08:21:31 +0000 2019,हमारे देश में सोच बना दी गई कि जनता को कुछ भी दो कम पड़ता है। मैं समझता हूं कि यह देशवासियों का अपमान है: पीएम मोदी… https://t.co/pTgKKT4y5x,Uttar Pradesh,16487,1,0,0
amitshah,Mon Apr 08 08:19:46 +0000 2019,एक बार लाल किले से मैंने कहा था कि जो संभव हो वो गैस सब्सिडी क्यों नहीं छोड़ते। सवा करोड़ से ज्यादा लोगों ने गैस स… https://t.co/UDi6R9Jh5i,Uttar Pradesh,16487,1,1,0
amitshah,Mon Apr 08 08:16:21 +0000 2019,गरीब ही गरीबी को परास्त कर सकता है। यह हमारा मंत्र है और इसलिए गरीबों के सशक्तिकरण को हमने बल दिया है: पीएम मोदी… https://t.co/PEvymkBQj3,Uttar Pradesh,16487,2,0,0
NarendraModi,Wed Apr 10 11:48:02 +0000 2019,#Gujarat : गुजरात में नमो-नमो। #NarendraModi #LokSabhaElections2019 #LokSabha2019 #Elections2019 @BJP4India… https://t.co/Vxdp3P9Ls3,Uttar Pradesh,16487,1,0,1
amitshah,Wed Apr 10 07:44:55 +0000 2019,#Live #Kasganj : @BJP4India अध्यक्ष #AmitShah की चुनावी जनसभा।  #LokSabhaElections2019 #Elections2019 #UttarPradesh… https://t.co/JDJOzXdGCT,Uttar Pradesh,16487,2,0,0
amitshah,Wed Apr 10 05:28:24 +0000 2019,"#Firozabad 
 पीड़ी जैन ग्राउंड में आज पहुंचेंगे भाजपा के राष्ट्रीय अध्यक्ष #AmitShah, #BJP प्रत्याशी चंद्र सेन जादौ… https://t.co/b9Y40p3X5X",Uttar Pradesh,16487,2,0,0
maibhichowkidar,Wed Apr 10 08:20:30 +0000 2019,"#Amethi  #RahulGandhi ने अमेठी से नामांकन भरने के बाद पीएम #NarendraModi  को फिर दी खुली बहस की चुनौती
#RafaleDeal… https://t.co/DkbrJV15Uo",Uttar Pradesh,16487,2,2,0
chowkidarNarendraModi,Wed Apr 03 11:30:53 +0000 2019,One can fool them once but not every time. Western UP like the rest of UP will pose a tough challenge to @BJP4India… https://t.co/9uMceFCrIb,Uttar Pradesh,5359,47,20,0
chowkidarNarendraModi,Sat Apr 06 08:55:16 +0000 2019,Winds of change. @ysjagan says he has forgiven @INCIndia. South remains elusive to #ChowkidarNarendraModi.… https://t.co/fE6cMSPwDU,Uttar Pradesh,5359,4,2,0
bjp,Thu Apr 04 11:50:20 +0000 2019,डकैतों ने कवि सम्मेलन करवाया डकैतों ने कवियों को खूब धन दिए जैसे कवि डकैतों की सरहद से बाहर हुए वैसे ही डकैतों ने उ… https://t.co/WuzmERkPMw,Uttar Pradesh,1,1,0,0
hindu,Sat Apr 06 08:49:45 +0000 2019,@Anjupra7743 Madam Ji #Hindu Ekta me kami hai         jeb bharne ke Liye  desh drohiyon ka sath dete hai,Uttar Pradesh,21,2,0,0
hindu,Tue Apr 09 10:48:43 +0000 2019,"Such a shameless &amp; disgusting tweet on Durga Puja from #ShabanaAzmi, so called
intellectual.
Why do they always tar… https://t.co/dCF1g4z8Su",Uttar Pradesh,131,0,0,1
namo,Fri Apr 05 10:57:58 +0000 2019,"#smritiirani @SmritiIraniOffc 
@smritiirani @DrMNPandeyMP 
@Surendrabjp1 @SureshKKhanna 
@AmitShah @AmitShahOffice… https://t.co/YnTkhtMqfQ",Uttar Pradesh,11,0,0,0
amitshah,Fri Apr 05 09:51:36 +0000 2019,"गेस करो, लाहौर या कराची या...

मन्दिर मन्दिर भटक रहा था
मिल न सकी थी राह।
#मोदी को हराने आखिर..
मिल गया #वायनाड मि… https://t.co/3v6VEHDtRv",Uttar Pradesh,11,0,0,0
amitshah,Fri Apr 05 09:27:25 +0000 2019,"#smritiforamethi की दहाण से..
#Amethi ने दुत्कारा हैं
#Waynad मिनी पाकिस्तान ने पुकारा है

अकबर अल्लाह जिन्ना जिन्… https://t.co/lqNHVa4AXC",Uttar Pradesh,11,1,0,1
NarendraModi,Sat Apr 06 11:25:13 +0000 2019,"@INCDelhi @BJP4India @BJP4UP 
@RSSorg @AmitShahOffice #RSS 
#AmitShah #NarendraModi #NAMO #MaiBhiChowkidar… https://t.co/Ol7swfqN59",Uttar Pradesh,11,0,0,0
namo,Sat Apr 06 11:25:13 +0000 2019,"@INCDelhi @BJP4India @BJP4UP 
@RSSorg @AmitShahOffice #RSS 
#AmitShah #NarendraModi #NAMO #MaiBhiChowkidar… https://t.co/Ol7swfqN59",Uttar Pradesh,11,0,0,0
amitshah,Sat Apr 06 11:25:13 +0000 2019,"@INCDelhi @BJP4India @BJP4UP 
@RSSorg @AmitShahOffice #RSS 
#AmitShah #NarendraModi #NAMO #MaiBhiChowkidar… https://t.co/Ol7swfqN59",Uttar Pradesh,11,0,0,0
NarendraModi,Wed Apr 10 11:36:02 +0000 2019,"कांग्रेस का ढकोसला पत्र VS भाजपा का संकल्प पत्र।
1 कांग्रेस के ढकोसला पत्र में देशद्रोह के कानून को खत्म कर आतंकवा… https://t.co/86ZriElijD",Uttar Pradesh,982,7,1,1
